Description,Location,Price (PHP),Bedrooms,Bath,Floor_area (sqm),Land_area (sqm),Latitude,Longitude,Link
"Studio Condo Unit (16B) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Manila","Highway Hills, Mandaluyong",7278411.0,1.0,1.0,32.0,,14.578255,121.052143,https://www.lamudi.com.ph/studio-condo-unit-16b-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"Cityland Pines Peak Tower II, 2-Bedroom Unit for Sale in Mandaluyong","Barangka Ilaya, Mandaluyong",5208904.0,2.0,2.0,44.0,,14.571338,121.04641,https://www.lamudi.com.ph/cityland-pines-peak-tower-ii-2-bedroom-unit-for-sale-in-mandaluyong.html
"For Sale: 2-Bedroom Unit in Suntrust Kirana, Pasig City","Pinagbuhatan, Pasig",5008864.0,2.0,1.0,37.0,,14.555535,121.090095,https://www.lamudi.com.ph/for-sale-2-bedroom-unit-in-suntrust-kirana-pasig-city.html
"2-Storey Townhouse (AMITA - End) for Sale in Amoa, Compostela, Cebu - with Special Of...","Tamiao, Compostela",4200000.0,2.0,,53.0,70.0,10.44226,123.994411,https://www.lamudi.com.ph/2-storey-townhouse-amita-end-for-sale-in-amoa-compostela-cebu-with-special-offer.html
"4-Bedroom House and Lot (Gisella Model) for Sale in Suntrust Verona, Silang, Cavite","Lumil, Silang",7860000.0,4.0,,116.0,176.0,14.183344,121.012375,https://www.lamudi.com.ph/4-bedroom-house-and-lot-gisella-model-for-sale-in-suntrust-verona-silang-cavite.html
3-Bedroom Single-Detached Bungalow House and Lot for Sale in The Emerald Residences P...,"Bagakay, Ozamiz",4250000.0,3.0,,71.0,120.0,8.14369,123.813471,https://www.lamudi.com.ph/3-bedroom-single-detached-bungalow-house-and-lot-for-sale-in-the-emerald-residences-phase-1-bagakay-ozamiz-city-precious-model.html
"2BR Condo Unit for Sale in AMA Tower Residences, Wack-Wack Mandaluyong City | 5U","Wack-Wack Greenhills, Mandaluyong",16414733.0,2.0,1.0,69.0,,14.592173,121.053333,https://www.lamudi.com.ph/2br-condo-unit-for-sale-in-ama-tower-residences-wack-wack-mandaluyong-city-5u.html
Ready for Occupancy 1Bedroom Condo in Bacoor | The Meridian,"Mambog I, Bacoor",4715100.0,1.0,1.0,30.0,,14.4251071,120.9486663,https://www.lamudi.com.ph/ready-for-occupancy-1bedroom-condo-in-bacoor-the-meridian.html
"ARIA RFO Townhouse for Sale in Idesia Dasmarinas Ph1, Special Discount 269K -Blk10 Lo...","San Agustin I, Dasmarinas",2239999.0,2.0,,42.0,60.0,14.304975,120.944111,https://www.lamudi.com.ph/aria-rfo-townhouse-for-sale-in-idesia-dasmarinas-ph1-special-discount-269k-blk10-lot17.html
"RFO Studio Unit (24.17 sqm) for Sale in Axis Residences B, Mandaluyong City","Barangka Ilaya, Mandaluyong",4200000.0,1.0,1.0,24.0,,14.571338,121.04641,https://www.lamudi.com.ph/rfo-studio-unit-24-17-sqm-for-sale-in-axis-residences-b-mandaluyong-city-1.html
"3BR Single Detached House and Lot for Sale in The Villages at Lipa, Sierra Village, B...","Bugtong Na Pulo, Lipa",6000000.0,3.0,,103.0,143.0,14.0042716,121.1705877,https://www.lamudi.com.ph/3br-single-detached-house-and-lot-for-sale-in-the-villages-at-lipa-sierra-village-batangas-with-special-offer.html
"1 bedroom Condominium for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City",6000000.0,1.0,1.0,40.0,,14.644874,121.050593,https://www.lamudi.com.ph/1-bedroom-condominium-for-sale-in-suntrust-capitol-plaza-diliman-quezon-city-2.html
Cityland One Premier - Studio Unit (17.31 sqm) for Sale in Las Pinas City,"Almanza Uno, Las Pinas",1833376.0,1.0,1.0,17.0,,14.4324914,121.0140532,https://www.lamudi.com.ph/cityland-one-premier-studio-unit-17-31-sqm-for-sale-in-las-pinas-city.html
Metrotowne - Studio Unit for Sale in Las Pinas City,"Talon Uno, Las Pinas",2600000.0,1.0,1.0,22.0,,14.446596,120.987165,https://www.lamudi.com.ph/metrotowne-studio-unit-for-sale-in-las-pinas-city.html
"Brentville International Community - West Parc (Lot only) in Binan, Laguna","Mampalasan, Binan",17500000.0,,,,500.0,14.2923053,121.0810444,https://www.lamudi.com.ph/brentville-international-community-west-parc-lot-only-in-binan-laguna.html
"Pre-Selling 1-Bedroom Unit (34 sqm) in Sierra Valley Gardens 1, Cainta, Rizal","San Juan, Cainta",5400000.0,1.0,1.0,34.0,,14.583362,121.130727,https://www.lamudi.com.ph/pre-selling-1-bedroom-unit-34-sqm-in-sierra-valley-gardens-1-cainta-rizal-1.html
"Pre-Selling 1BR Unit (32.02 sqm) in Acacia Escalades B, Pasig City","Manggahan, Pasig",4200000.0,1.0,1.0,32.0,,14.601887,121.093698,https://www.lamudi.com.ph/pre-selling-1br-unit-32-02-sqm-in-acacia-escalades-b-pasig-city-1.html
"2-Bedroom Condo (Unit A) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City",6363100.0,2.0,1.0,35.0,,14.68155,121.0198,https://www.lamudi.com.ph/2-bedroom-condo-unit-a-for-sale-in-suntrust-shanata-novaliches-quezon-city-1.html
Pre-Selling 2-Bedroom Unit in Moldex Residences Baguio - Davos Building,"Bakakeng Central, Baguio",9400000.0,2.0,1.0,57.0,,16.39936,120.581264,https://www.lamudi.com.ph/pre-selling-2-bedroom-unit-in-moldex-residences-baguio-davos-building-1.html
"1-Bedroom Unit (40 sqm) for Sale in City Clou, Cebu City","Zapatera, Cebu",5307970.0,1.0,1.0,40.0,,10.305725,123.904993,https://www.lamudi.com.ph/1-bedroom-unit-40-sqm-for-sale-in-city-clou-cebu-city.html
"2-Storey 5BR House and Lot (Amadea Model) for Sale in Siena Hills, Lipa City, Batanga...","Antipolo del Sur, Lipa",8215625.0,5.0,,179.0,176.0,,121.185,https://www.lamudi.com.ph/2-storey-5br-house-and-lot-amadea-model-for-sale-in-siena-hills-lipa-city-batangas.html
"Studio - Finished Condo Unit for Sale in The Persimmon Studios, Cebu City - with Spec...","Mabolo, Cebu",3700000.0,1.0,1.0,24.0,,10.31581,123.918231,https://www.lamudi.com.ph/studio-finished-condo-unit-for-sale-in-the-persimmon-studios-cebu-city-with-special-offer.html
Pre-Selling 1BR Executive (58 sqm) in The Magnolia Residences D at New Manila QC,"New Manila, Quezon City",10500000.0,1.0,1.0,58.0,,,121.039,https://www.lamudi.com.ph/pre-selling-1br-executive-58-sqm-in-the-magnolia-residences-d-at-new-manila-qc-1.html
"3-Bedroom Unit (139 sqm) for Sale in The Signature, Balintawak Quezon City","Pag-Ibig Sa Nayon, Quezon City",21700000.0,3.0,2.0,139.0,,14.646511,120.996952,https://www.lamudi.com.ph/3-bedroom-unit-139-sqm-for-sale-in-the-signature-balintawak-quezon-city.html
"The Mist Residences - 3-Bedroom Unit for Sale in Bakakeng Central, Baguio City","Bakakeng Central, Baguio",7800000.0,3.0,1.0,60.0,,16.39936,120.581264,https://www.lamudi.com.ph/the-mist-residences-3-bedroom-unit-for-sale-in-bakakeng-central-baguio-city.html
"Pre-selling Studio Unit (30 sqm) in Aurora Escalades, Cubao Quezon City","Cubao, Quezon City",5600000.0,1.0,1.0,30.0,,14.61777,121.0572,https://www.lamudi.com.ph/pre-selling-studio-unit-30-sqm-in-aurora-escalades-cubao-quezon-city-1.html
"Studio Condo Unit (29E) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Manila","Highway Hills, Mandaluyong",8107899.0,1.0,1.0,33.0,,14.578255,121.052143,https://www.lamudi.com.ph/studio-condo-unit-29e-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"3-Bedroom Unit for Sale in The Mist Residences, Bakakeng Central, Baguio City","Bakakeng Central, Baguio",7800000.0,3.0,1.0,60.0,,16.39936,120.581264,https://www.lamudi.com.ph/3-bedroom-unit-for-sale-in-the-mist-residences-bakakeng-central-baguio-city.html
"3-Bedroom Beach House and Lot for Sale in Seafront Residences, San Juan, Batangas - w...","Calubcub II, San Juan",11300000.0,3.0,,100.0,200.0,,121.428,https://www.lamudi.com.ph/3-bedroom-beach-house-and-lot-for-sale-in-seafront-residences-san-juan-batangas-with-special-offer.html
"2BR Unit for Sale in Suntrust Amadea Tower 2, Quezon City, 5.5M","Paligsahan, Quezon City",5479920.0,2.0,1.0,36.0,,14.631613,121.023475,https://www.lamudi.com.ph/2br-unit-for-sale-in-suntrust-amadea-tower-2-quezon-city-5-5m.html
"3-Bedroom Single Detached House and Lot for Sale in Ajoya Cabanatuan, Nueva Ecija - w...","Valle Cruz, Cabanatuan",4700000.0,3.0,,81.0,110.0,15.47877,120.995348,https://www.lamudi.com.ph/3-bedroom-single-detached-house-and-lot-for-sale-in-ajoya-cabanatuan-nueva-ecija-with-special-offer.html
TALIA 2-Storey Single Attached (Irregular) for Sale in Idesia Dasmarinas Phase 1,"San Agustin I, Dasmarinas",4100000.0,2.0,,52.0,83.0,14.304975,120.944111,https://www.lamudi.com.ph/talia-2-storey-single-attached-irregular-for-sale-in-idesia-dasmarinas-phase-1.html
Pre-Selling 1BR (78.96 sqm) at The Residences At The Westin Manila Sonata Place,"Ortigas CBD, Pasig",21037273.0,1.0,1.0,78.0,,14.5808822,121.05885,https://www.lamudi.com.ph/pre-selling-1br-78-96-sqm-at-the-residences-at-the-westin-manila-sonata-place-1.html
TALIA 2-Storey Single Attached (Irregular) for Sale in Idesia Dasmarinas Phase 1,"San Agustin I, Dasmarinas",4100000.0,2.0,,52.0,83.0,14.304975,120.944111,https://www.lamudi.com.ph/talia-2-storey-single-attached-irregular-for-sale-in-idesia-dasmarinas-phase-1.html
"Studio Unit for Sale in Metrotowne, Las Pinas City","Talon Uno, Las Pinas",2600000.0,1.0,1.0,22.0,,14.446596,120.987165,https://www.lamudi.com.ph/studio-unit-for-sale-in-metrotowne-las-pinas-city.html
"Pre-Selling Studio Unit (33 sqm) in Gateway Regency Studios, Mandaluyong","Barangka Ilaya, Mandaluyong",5700000.0,1.0,1.0,33.0,,14.572246,121.05402,https://www.lamudi.com.ph/pre-selling-studio-unit-33-sqm-in-gateway-regency-studios-mandaluyong-1.html
"2-Storey 4BR House and Lot (Shanata Model) for Sale in Suntrust Sentosa, Calamba, Lag...","Punta, Calamba",8557360.0,4.0,,171.0,176.0,14.176345,121.122173,https://www.lamudi.com.ph/2-storey-4br-house-and-lot-shanata-model-for-sale-in-suntrust-sentosa-calamba-laguna.html
"3-Bedroom Unit for Sale in 88 Gibraltar Tower 1, Gibraltar, Baguio","Gibraltar, Baguio",11312000.0,3.0,2.0,72.0,,16.419598,120.626852,https://www.lamudi.com.ph/3-bedroom-unit-for-sale-in-88-gibraltar-tower-1-gibraltar-baguio.html
"4 bedroom House and Lot for Sale in San Francisco Heights, Calamba-Savannah","Palo-Alto, Calamba",5770000.0,4.0,,80.0,110.0,14.188482,121.109967,https://www.lamudi.com.ph/4-bedroom-house-and-lot-for-sale-in-san-francisco-heights-calamba-savannah.html
"2-Bedroom Unit for Sale in The Trion Towers - Tower 3, BGC Taguig","McKinley Hill, Taguig",14200000.0,2.0,,,,14.54595,121.0494,https://www.lamudi.com.ph/2-bedroom-unit-for-sale-in-the-trion-towers-tower-3-bgc-taguig.html
"3-Bedroom House and Lot for Sale at Lancaster New City in Kawit, Cavite -CHESSA Model","San Sebastian, Kawit",5978000.0,3.0,,90.0,100.0,14.4185112,120.898962,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-kawit-cavite-chessa-model.html
"3-Bedroom Townhouse for Sale at Lancaster New City in General Trias, Cavite -ALICE Mo...","Pasong Camachile I, General Trias",1880600.0,3.0,,40.0,40.0,14.37318,120.896613,https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-at-lancaster-new-city-in-general-trias-cavite-alice-model.html
"2BR Quadruplex Townhouse (TH-46) for Sale in Avila Heights, Santo Tomas, Batangas","San Antonio, Santo Tomas",2464168.0,2.0,,46.0,51.0,14.12405,121.17277,https://www.lamudi.com.ph/2br-quadruplex-townhouse-th-46-for-sale-in-avila-heights-santo-tomas-batangas.html
2 Bedroom Condo for Sale near SM Bacoor and Vista Mall NOMO,"Mambog I, Bacoor",6361200.0,2.0,1.0,40.0,,14.4251071,120.9486663,https://www.lamudi.com.ph/2-bedroom-condo-for-sale-near-sm-bacoor-and-vista-mall-nomo.html
"Cityland Pioneer Heights 1, 3-Bedroom Unit (54.11 sqm) for Sale in Mandaluyong","Highway Hills, Mandaluyong",5565680.0,3.0,2.0,54.0,,14.578255,121.052143,https://www.lamudi.com.ph/cityland-pioneer-heights-1-3-bedroom-unit-54-11-sqm-for-sale-in-mandaluyong.html
"4-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite -ALEXANDRA Mod...","Alapan II-A, Imus",7410000.0,4.0,,100.0,120.0,14.4084872,120.9062254,https://www.lamudi.com.ph/4-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-alexandra-model.html
"3BR House and Lot for Sale in Las Brisas at Tierra del Sol, Tanza, Cavite","Tanauan, Tanza",3587010.0,3.0,,112.0,72.0,14.292781,120.828878,https://www.lamudi.com.ph/3br-house-and-lot-for-sale-in-las-brisas-at-tierra-del-sol-tanza-cavite.html
"2-Bedroom Unit (90.15 sqm) for Sale in La Vida Tower A, Pasay City","F.B Harisson, Pasay",15355200.0,2.0,2.0,90.0,,14.55323,120.990226,https://www.lamudi.com.ph/2-bedroom-unit-90-15-sqm-for-sale-in-la-vida-tower-a-pasay-city.html
"2-Bedroom Unit (100 sqm) for Sale in The Signature, Balintawak Quezon City","Pag-Ibig Sa Nayon, Quezon City",11800000.0,2.0,2.0,100.0,,14.646511,120.996952,https://www.lamudi.com.ph/2-bedroom-unit-100-sqm-for-sale-in-the-signature-balintawak-quezon-city.html
"Niran Two Storey SD for Sale in Sentosa, Calamba Laguna","Punta, Calamba",6396780.0,4.0,,115.0,176.0,14.176345,121.122173,https://www.lamudi.com.ph/niran-two-storey-sd-for-sale-in-sentosa-calamba-laguna.html
Cityland Pines Peak Tower II - Studio Unit for Sale in Mandaluyong,"Barangka Ilaya, Mandaluyong",2378396.0,1.0,1.0,19.0,,14.571338,121.04641,https://www.lamudi.com.ph/cityland-pines-peak-tower-ii-studio-unit-for-sale-in-mandaluyong.html
"3-Bedroom Unit (120.15 sqm) for Sale in La Vida Tower B, Pasay City","F.B Harisson, Pasay",15657600.0,3.0,2.0,120.0,,14.55323,120.990226,https://www.lamudi.com.ph/3-bedroom-unit-120-15-sqm-for-sale-in-la-vida-tower-b-pasay-city.html
"1-Bedroom Unit (40B) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",28624000.0,1.0,1.0,69.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-40b-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"Pre-selling Studio Unit (22 sqm) in Aurora Escalades, Cubao Quezon City","Cubao, Quezon City",4100000.0,1.0,1.0,22.0,,14.61777,121.0572,https://www.lamudi.com.ph/pre-selling-studio-unit-22-sqm-in-aurora-escalades-cubao-quezon-city-1.html
"3-Bedroom Bi-Level (58A) for Sale in Empress at Capitol Commons, Pasig City","Oranbo, Pasig",89146000.0,3.0,3.0,241.0,,14.575822,121.064324,https://www.lamudi.com.ph/3-bedroom-bi-level-58a-for-sale-in-empress-at-capitol-commons-pasig-city.html
"2-Bedroom Unit (N65D) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",22595200.0,2.0,2.0,87.0,,14.583771,121.059675,https://www.lamudi.com.ph/2-bedroom-unit-n65d-for-sale-in-maven-at-capitol-commons-pasig-city.html
"TALIA 2-Storey Single Attached (Regular) for Sale in Idesia Lipa, Batangas","Inosloban, Lipa",4600000.0,2.0,,52.0,80.0,13.9775271,121.1701226,https://www.lamudi.com.ph/talia-2-storey-single-attached-regular-for-sale-in-idesia-lipa-batangas.html
2BR with Balcony (72 sqm) in Moldex Residences Silang Cavite near Dasmarinas,"Biluso, Silang",8600000.0,2.0,1.0,72.0,,14.247941,120.952854,https://www.lamudi.com.ph/2br-with-balcony-72-sqm-in-moldex-residences-silang-cavite-near-dasmarinas.html
"4,967 sqm Industrial Lot for Sale in Pampanga Technopark - Mabalacat, Pampanga","Tabun, Mabalacat",44504320.0,,,,4967.0,15.25276,120.594401,https://www.lamudi.com.ph/4-967-sqm-industrial-lot-for-sale-in-pampanga-technopark-mabalacat-pampanga.html
"Duplex House and Lot Back to Back for Sale in Ajoya Capas, Tarlac - with Special Offe...","Talaga, Capas",3000000.0,,,75.0,90.0,15.38115,120.590541,https://www.lamudi.com.ph/duplex-house-and-lot-back-to-back-for-sale-in-ajoya-capas-tarlac-with-special-offer.html
"RFO 1-Bedroom Condo Unit for Sale in Asia Enclaves, Cupang, Muntinlupa City | 215-G","Cupang, Muntinlupa",3756900.0,1.0,1.0,40.0,,14.434669,121.040194,https://www.lamudi.com.ph/rfo-1-bedroom-condo-unit-for-sale-in-asia-enclaves-cupang-muntinlupa-city-215-g.html
"3-Bedroom House for Sale at Camella Provence in Malolos City, Bulacan | Cara, NRFO/RF...","Longos, Malolos",5607000.0,3.0,,66.0,88.0,14.8743986,120.7973062,https://www.lamudi.com.ph/3-bedroom-house-for-sale-at-camella-provence-in-malolos-city-bulacan-cara-nrfo-rfo.html
"1BR Condo Unit for Sale at Camella Manors Bacolod in Mandalagan, Bacolod City | Pre-s...","Mandalagan, Bacolod",4786000.0,1.0,1.0,30.0,,10.6877926,122.9747478,https://www.lamudi.com.ph/1br-condo-unit-for-sale-at-camella-manors-bacolod-in-mandalagan-bacolod-city-pre-selling.html
"3BR Single Attached House and Lot for Sale at PTC Suncrest in Imus, Cavite","Carsadang Bago I, Imus",5234791.0,3.0,,75.0,80.0,14.4234269,120.9289746,https://www.lamudi.com.ph/3br-single-attached-house-and-lot-for-sale-at-ptc-suncrest-in-imus-cavite.html
"Tagaytay Leisure Suites - 1 Bedroom Condo Unit for Sale in Tagaytay City, Cavite","Maitim 2nd West, Tagaytay",6900000.0,1.0,1.0,68.0,,14.119975,120.95476,https://www.lamudi.com.ph/tagaytay-leisure-suites-1-bedroom-condo-unit-for-sale-in-tagaytay-city-cavite-1.html
"2-Bedroom Unit for Sale in Suntrust Amadea - Tower 1, Quezon City","Paligsahan, Quezon City",4842720.0,2.0,1.0,36.0,,14.646511,120.996952,https://www.lamudi.com.ph/2-bedroom-unit-for-sale-in-suntrust-amadea-tower-1-quezon-city.html
"2BR Townhouse House and Lot (Stanza Model) for Sale in Gran Avila, Calamba, Laguna","Majada Labas, Calamba",1840805.0,2.0,,43.0,47.0,14.196755,121.104962,https://www.lamudi.com.ph/2br-townhouse-house-and-lot-stanza-model-for-sale-in-gran-avila-calamba-laguna.html
"Condominium with 3 bedroom for Sale in Suntrust Asmara, New Manila, Quezon City","New Manila, Quezon City",7700000.0,3.0,2.0,56.0,,14.621176,121.022808,https://www.lamudi.com.ph/condominium-with-3-bedroom-for-sale-in-suntrust-asmara-new-manila-quezon-city.html
"2BR 2-Storey Single-Attached House for Sale in Ara Vista Village, General Trias Cavit...","Biclatan, General Trias",4851616.0,2.0,,111.0,100.0,14.2814,120.918211,https://www.lamudi.com.ph/2br-2-storey-single-attached-house-for-sale-in-ara-vista-village-general-trias-cavite-angela-ph-2.html
"5BR Single Attached House and Lot for Sale in The Villages at Lipa, Sierra Village, B...","Bugtong Na Pulo, Lipa",7900000.0,5.0,,150.0,150.0,14.0042716,121.1705877,https://www.lamudi.com.ph/5br-single-attached-house-and-lot-for-sale-in-the-villages-at-lipa-sierra-village-batangas-with-special-offer.html
"For Sale: Studio (27 sqm) Condo near Mall of Asia - Grand View Tower, Pasay","Libertad, Pasay",4900000.0,1.0,1.0,27.0,,14.547436,120.998485,https://www.lamudi.com.ph/for-sale-studio-27-sqm-condo-near-mall-of-asia-grand-view-tower-pasay.html
Brentville International Community - The Arborage (Pre-selling Lots) in Laguna (for a...,"Mampalasan, Binan",7380000.0,,,,246.0,14.2923053,121.0810444,https://www.lamudi.com.ph/brentville-international-community-the-arborage-pre-selling-lots-in-laguna-for-as-low-as-php-50-000-monthly-until-oct-31.html
"Pre-Selling 2-Bedroom  (75 sqm) in Galleria Residences 3, Cebu City","North Reclamation Area, Cebu",13366838.0,2.0,,75.0,,10.3084189,123.9157609,https://www.lamudi.com.ph/pre-selling-2-bedroom-75-sqm-in-galleria-residences-3-cebu-city-2.html
"3-Bedroom House and Lot for Sale in The Arcadia | Boundary of Angeles and Porac, Pamp...","Manibaug Paralaya, Porac",2624075.0,3.0,,62.0,50.0,15.119767,120.560714,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-in-the-arcadia-boundary-of-angeles-and-porac-pampanga-andorra-bare-inner-unit.html
"FUJI 3BR 2-Storey Single Detached for Sale in Idesia Heights, Dasmarinas Cavite","San Agustin I, Dasmarinas",5870000.0,3.0,,82.0,120.0,14.304975,120.944111,https://www.lamudi.com.ph/fuji-3br-2-storey-single-detached-for-sale-in-idesia-heights-dasmarinas-cavite.html
"2-Storey 4BR House and Lot (Amanda Model) for Sale in Governor's Hills, General Trias...","Biclatan, General Trias",7841100.0,4.0,,167.0,154.0,14.2814,120.918211,https://www.lamudi.com.ph/2-storey-4br-house-and-lot-amanda-model-for-sale-in-governors-hills-general-trias-cavite.html
"3BR Quadruplex Townhouse (TH-64) for Sale in Avila Heights, Santo Tomas, Batangas","San Antonio, Santo Tomas",2984737.0,3.0,,64.0,51.0,14.12405,121.17277,https://www.lamudi.com.ph/3br-quadruplex-townhouse-th-64-for-sale-in-avila-heights-santo-tomas-batangas.html
"Condo Dormitory (Unit 106-05) for Sale in UniPlace @ SWU Village, Cebu City","Sambag II, Cebu",2810000.0,1.0,1.0,24.0,,10.3058395,123.8908567,https://www.lamudi.com.ph/condo-dormitory-unit-106-05-for-sale-in-uniplace-swu-village-cebu-city.html
